paper_id,title,year,venue,survey_role,survey_topics,survey_reason,official_track,pdf_link,official_page,card_path
NeurIPS2024-2942,Rethinking the Membrane Dynamics and Optimization Objectives of Spiking Neural Networks,2024,NeurIPS,background,temporal_modeling;learning;event_to_spike,Learnable initial membrane potential and temporal objectives are useful SNN dynamics background; DVS datasets are benchmark-only.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/a867a94a427bacbe3f4de16c7ac10ba8-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/a867a94a427bacbe3f4de16c7ac10ba8-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-rethinking-the-membrane-dynamics-and-optimization-objectives-of-spiking-neural-networks.md
ECCV2024-0932,Revisit Event Generation Model: Self-Supervised Learning of Event-to-Video Reconstruction with Implicit Neural Representations,2024,ECCV,background,event_to_spike;learning;reconstruction_restoration,"EvINR supplies a physically grounded non-SNN reconstruction baseline based directly on the event-generation equation, useful for contrasting learned spike representations.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06586.pdf,https://eccv.ecva.net/virtual/2024/poster/1389,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-revisit-event-generation-model-self-supervised-learning-of-event-to-video-reconstruction-w.md
NeurIPS2024-2835,Revisiting motion information for RGB-Event tracking with MOT philosophy,2024,NeurIPS,background,tracking;temporal_modeling,"This RGB-event tracker shows how event motion cues solve temporal association, serving as non-spiking task background.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/a29f0fc2127c9d8cb1c9d86e423241af-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/a29f0fc2127c9d8cb1c9d86e423241af-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-revisiting-motion-information-for-rgb-event-tracking-with-mot-philosophy.md
ICML2024-0438,Robust Stable Spiking Neural Networks,2024,ICML,background,robustness_open_challenges;temporal_modeling,"The stability analysis of LIF perturbation dynamics supports SNN robustness foundations, but only image classification is evaluated.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/ding24e/ding24e.pdf,https://proceedings.mlr.press/v235/ding24e.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-robust-stable-spiking-neural-networks.md
CVPR2024-1902,Scene Adaptive Sparse Transformer for Event-based Object Detection,2024,CVPR,background,detection;efficiency_hardware;representation_slicing,SAST is a strong non-SNN sparse event-detector baseline for evaluating whether spiking detection gains persist against adaptive sparse Transformers.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Peng_Scene_Adaptive_Sparse_Transformer_for_Event-based_Object_Detection_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Peng_Scene_Adaptive_Sparse_Transformer_for_Event-based_Object_Detection_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-scene-adaptive-sparse-transformer-for-event-based-object-detection.md
CVPR2024-0940,Seeing Motion at Nighttime with an Event Camera,2024,CVPR,background,reconstruction_restoration;event_to_spike;robustness_open_challenges,"Nighttime event timestamp distortion and reconstruction provide useful input-quality and robustness context for SNN-event systems, though the network is non-spiking.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_Seeing_Motion_at_Nighttime_with_an_Event_Camera_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Liu_Seeing_Motion_at_Nighttime_with_an_Event_Camera_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-seeing-motion-at-nighttime-with-an-event-camera.md
CVPR2024-2406,Segment Any Event Streams via Weighted Adaptation of Pivotal Tokens,2024,CVPR,background,learning;pose_depth_segmentation;classification_recognition,"EventSAM provides a non-SNN foundation-model adaptation baseline for event segmentation and representation alignment, relevant to training comparisons rather than the intersection core.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_Segment_Any_Event_Streams_via_Weighted_Adaptation_of_Pivotal_Tokens_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Segment_Any_Event_Streams_via_Weighted_Adaptation_of_Pivotal_Tokens_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-segment-any-event-streams-via-weighted-adaptation-of-pivotal-tokens.md
ICML2024-1565,Sign Gradient Descent-based Neuronal Dynamics: ANN-to-SNN Conversion Beyond ReLU Network,2024,ICML,background,learning;architecture;efficiency_hardware,"SignGD neuronal dynamics advances low-timestep ANN-to-SNN conversion beyond ReLU and belongs in conversion background, not event-camera integration.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/oh24b/oh24b.pdf,https://proceedings.mlr.press/v235/oh24b.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-sign-gradient-descent-based-neuronal-dynamics-ann-to-snn-conversion-beyond-relu-network.md
ICLR2024-0723,Sparse Spiking Neural Network: Exploiting Heterogeneity in Timescales for Pruning Recurrent SNN,2024,ICLR,background,architecture;efficiency_hardware;temporal_modeling,"Task-agnostic recurrent-SNN pruning supplies sparsity and temporal-dynamics background, but no event-camera evidence.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/4e5f5e4504759e3957e3eef2a44a535e-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/4e5f5e4504759e3957e3eef2a44a535e-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-sparse-spiking-neural-network-exploiting-heterogeneity-in-timescales-for-pruning-recurrent.md
ICLR2024-1522,Spatio-Temporal Approximation: A Training-Free SNN Conversion for Transformers,2024,ICLR,background,architecture;learning;efficiency_hardware,"Training-free Transformer-to-SNN conversion is relevant to the conversion branch of an SNN survey, but it uses pretrained static-vision Transformers rather than event streams.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/a875c5600e933e56aad7d63439b11b35-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/a875c5600e933e56aad7d63439b11b35-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-spatio-temporal-approximation-a-training-free-snn-conversion-for-transformers.md
ICLR2024-2070,Spike-driven Transformer V2: Meta Spiking Neural Network Architecture Inspiring the Design of Next-generation Neuromorphic Chips,2024,ICLR,background,architecture;efficiency_hardware;detection;pose_depth_segmentation,"Meta-SpikeFormer is a major general-purpose directly trained SNN backbone and hardware-design reference, but the abstract provides no event-camera integration.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/e9882f7f7c44a10acc01132302bac9d8-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/e9882f7f7c44a10acc01132302bac9d8-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-spike-driven-transformer-v2-meta-spiking-neural-network-architecture-inspiring-the-design-.md
NeurIPS2024-2151,SpikedAttention: Training-Free and Fully Spike-Driven Transformer-to-SNN Conversion with Winner-Oriented Spike Shift for Softmax Operation,2024,NeurIPS,background,architecture;learning;efficiency_hardware,SpikedAttention is important Transformer-to-SNN conversion and energy background but does not use event cameras.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/7c9341ad0263428b5057d92f4d88dfa0-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/7c9341ad0263428b5057d92f4d88dfa0-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-spikedattention-training-free-and-fully-spike-driven-transformer-to-snn-conversion-with-wi.md
ICML2024-2366,SpikeZIP-TF: Conversion is All You Need for Transformer-based SNN,2024,ICML,background,learning;architecture;efficiency_hardware,Exact Transformer-to-SNN conversion supports the survey's conversion taxonomy but has no event-camera component.,,https://raw.githubusercontent.com/mlresearch/v235/main/assets/you24b/you24b.pdf,https://proceedings.mlr.press/v235/you24b.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-spikezip-tf-conversion-is-all-you-need-for-transformer-based-snn.md
NeurIPS2024-4091,Spiking Token Mixer: An event-driven friendly Former structure for spiking neural networks,2024,NeurIPS,background,architecture;efficiency_hardware,"STMixer is a hardware-compatible generic SNN architecture, not an event-camera method despite its event-driven terminology.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/e8c20cafe841cba3e31a17488dc9c3f1-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/e8c20cafe841cba3e31a17488dc9c3f1-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-spiking-token-mixer-an-event-driven-friendly-former-structure-for-spiking-neural-networks.md
NeurIPS2024-0322,Spiking Transformer with Experts Mixture,2024,NeurIPS,background,architecture;efficiency_hardware,Spiking MoE supplies sparse conditional-computation background but only generic neuromorphic/static benchmarks.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/137101016144540ed3191dc2b02f09a5-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/137101016144540ed3191dc2b02f09a5-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-spiking-transformer-with-experts-mixture.md
ECCV2024-1484,Spiking Wavelet Transformer,2024,ECCV,background,architecture;temporal_modeling;efficiency_hardware,"SWformer supplies generic frequency-aware spiking architecture and neuromorphic benchmark context, but it is not designed around event-camera input processing.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09680.pdf,https://eccv.ecva.net/virtual/2024/poster/2545,01-papers-by-conference/ECCV2024/C/2024-ECCV-C-spiking-wavelet-transformer.md
CVPR2024-1901,SpikingResformer: Bridging ResNet and Vision Transformer in Spiking Neural Networks,2024,CVPR,background,architecture;efficiency_hardware,"SpikingResformer is a strong generic SNN architecture and energy baseline, but it does not primarily process event-camera data.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Shi_SpikingResformer_Bridging_ResNet_and_Vision_Transformer_in_Spiking_Neural_Networks_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Shi_SpikingResformer_Bridging_ResNet_and_Vision_Transformer_in_Spiking_Neural_Networks_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/C/2024-CVPR-C-spikingresformer-bridging-resnet-and-vision-transformer-in-spiking-neural-networks.md
CVPR2024-1053,State Space Models for Event Cameras,2024,CVPR,background,temporal_modeling;detection;robustness_open_challenges,The event-camera SSM establishes frequency-robust temporal memory as a non-spiking comparator for SNN state dynamics and deployment at varying event windows.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zubic_State_Space_Models_for_Event_Cameras_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Zubic_State_Space_Models_for_Event_Cameras_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-state-space-models-for-event-cameras.md
ICLR2024-0272,TAB: Temporal Accumulated Batch Normalization in Spiking Neural Networks,2024,ICLR,background,learning;temporal_modeling,"TAB addresses temporal covariate shift in SNN training and includes DVS-CIFAR10 only as a benchmark, so it is SNN-side background rather than an intersection paper.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/1bd8cfc0e4c53869b7f1d0ed4b1e78e1-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/1bd8cfc0e4c53869b7f1d0ed4b1e78e1-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-tab-temporal-accumulated-batch-normalization-in-spiking-neural-networks.md
NeurIPS2024-0783,Take A Shortcut Back: Mitigating the Gradient Vanishing for Training Spiking Neural Networks,2024,NeurIPS,background,learning,Shortcut backpropagation addresses generic SNN gradient vanishing; dynamic datasets do not make it event-specific.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/2c37c5bcef24b9541550261dcd63261b-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/2c37c5bcef24b9541550261dcd63261b-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-take-a-shortcut-back-mitigating-the-gradient-vanishing-for-training-spiking-neural-network.md
ECCV2024-2228,Temporal-Mapping Photography for Event Cameras,2024,ECCV,background,event_to_spike;efficiency_hardware;robustness_open_challenges,"EvTemMap changes event generation and readout through hardware, useful for discussing sensor-to-SNN information interfaces and assumptions.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07171.pdf,https://eccv.ecva.net/virtual/2024/poster/1000,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-temporal-mapping-photography-for-event-cameras.md
ICLR2024-2175,Threaten Spiking Neural Networks through Combining Rate and Temporal Information,2024,ICLR,background,robustness_open_challenges;temporal_modeling,"HART reveals rate-versus-timing vulnerabilities across SNN data types and supports a focused robustness discussion, but it does not develop event-camera processing.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/f5c530d3f287c43dccfca298698e9254-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/f5c530d3f287c43dccfca298698e9254-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-threaten-spiking-neural-networks-through-combining-rate-and-temporal-information.md
ICML2024-1168,Towards efficient deep spiking neural networks construction with spiking activity based pruning,2024,ICML,background,architecture;efficiency_hardware,"Activity-based structured SNN pruning contributes general efficiency background, without event-camera processing or distinctive temporal-stream evidence.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/li24bz/li24bz.pdf,https://proceedings.mlr.press/v235/li24bz.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-towards-efficient-deep-spiking-neural-networks-construction-with-spiking-activity-based-pr.md
ICML2024-2598,Towards Efficient Spiking Transformer: a Token Sparsification Framework for Training and Inference Acceleration,2024,ICML,background,architecture;efficiency_hardware;temporal_modeling,"STATA addresses timestep-aware token sparsification in Spiking Transformers and supplies efficiency evidence, but not event-camera integration.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/zhuge24b/zhuge24b.pdf,https://proceedings.mlr.press/v235/zhuge24b.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-towards-efficient-spiking-transformer-a-token-sparsification-framework-for-training-and-in.md
ICLR2024-1982,Towards Energy Efficient Spiking Neural Networks: An Unstructured Pruning Framework,2024,ICLR,background,efficiency_hardware;architecture,"SNN neuron and weight pruning provides useful efficiency evidence and cautions about dense-model redundancy, without event-camera integration.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/dd3c889922df2112a5b1769e3c19e28e-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/dd3c889922df2112a5b1769e3c19e28e-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-towards-energy-efficient-spiking-neural-networks-an-unstructured-pruning-framework.md
ECCV2024-1328,Towards Robust Event-based Networks for Nighttime via Unpaired Day-to-Night Event Translation,2024,ECCV,background,learning;robustness_open_challenges;event_to_spike,"Day-to-night event translation provides event-specific domain-shift and data-generation context for robustness of SNN-event systems, while remaining non-spiking.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08432.pdf,https://eccv.ecva.net/virtual/2024/poster/2482,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-towards-robust-event-based-networks-for-nighttime-via-unpaired-day-to-night-event-translat.md
CVPR2024-1718,TTA-EVF: Test-Time Adaptation for Event-based Video Frame Interpolation via Reliable Pixel and Sample Estimation,2024,CVPR,background,learning;reconstruction_restoration;robustness_open_challenges,"Test-time adaptation under event-camera domain shift is relevant training and deployment background, but TTA-EVF itself is non-spiking.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Cho_TTA-EVF_Test-Time_Adaptation_for_Event-based_Video_Frame_Interpolation_via_Reliable_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Cho_TTA-EVF_Test-Time_Adaptation_for_Event-based_Video_Frame_Interpolation_via_Reliable_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-tta-evf-test-time-adaptation-for-event-based-video-frame-interpolation-via-reliable-pixel-.md
NeurIPS2024-0423,Zero-Shot Event-Intensity Asymmetric Stereo via Visual Prompting from Image Domain,2024,NeurIPS,background,pose_depth_segmentation;event_to_spike,Zero-shot event-image stereo is non-spiking event-camera depth background with useful cross-modal transfer evidence.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/17f21a0a111c9e3a4cd96708d30064f2-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/17f21a0a111c9e3a4cd96708d30064f2-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-zero-shot-event-intensity-asymmetric-stereo-via-visual-prompting-from-image-domain.md
